query,rank,precision,recall
Netflix binge watching and the streaming wars,24,0.916667,0.511628
Netflix binge watching and the streaming wars,25,0.92,0.534884
Netflix binge watching and the streaming wars,26,0.923077,0.55814
Netflix binge watching and the streaming wars,27,0.888889,0.55814
Netflix binge watching and the streaming wars,28,0.857143,0.55814
Netflix binge watching and the streaming wars,29,0.862069,0.581395
Netflix binge watching and the streaming wars,30,0.866667,0.604651
Netflix binge watching and the streaming wars,31,0.870968,0.627907
Netflix binge watching and the streaming wars,32,0.875,0.651163
Netflix binge watching and the streaming wars,33,0.878788,0.674419
Netflix binge watching and the streaming wars,34,0.882353,0.697674
Netflix binge watching and the streaming wars,35,0.885714,0.72093
Netflix binge watching and the streaming wars,36,0.888889,0.744186
Netflix binge watching and the streaming wars,37,0.891892,0.767442
Netflix binge watching and the streaming wars,38,0.894737,0.790698
Netflix binge watching and the streaming wars,39,0.897436,0.813953
Netflix binge watching and the streaming wars,40,0.9,0.837209
Netflix binge watching and the streaming wars,41,0.902439,0.860465
Netflix binge watching and the streaming wars,42,0.880952,0.860465
Netflix binge watching and the streaming wars,43,0.860465,0.860465
Netflix binge watching and the streaming wars,44,0.863636,0.883721
Netflix binge watching and the streaming wars,45,0.866667,0.906977
Netflix binge watching and the streaming wars,46,0.869565,0.930233
Netflix binge watching and the streaming wars,47,0.851064,0.930233
Netflix binge watching and the streaming wars,48,0.854167,0.953488
Netflix binge watching and the streaming wars,49,0.857143,0.976744
Netflix binge watching and the streaming wars,50,0.86,1.0
esports gaming industry growth and professional players,1,1.0,0.020408
esports gaming industry growth and professional players,2,1.0,0.040816
esports gaming industry growth and professional players,3,1.0,0.061224
esports gaming industry growth and professional players,4,1.0,0.081633
esports gaming industry growth and professional players,5,1.0,0.102041
esports gaming industry growth and professional players,6,1.0,0.122449
esports gaming industry growth and professional players,7,1.0,0.142857
esports gaming industry growth and professional players,8,1.0,0.163265
esports gaming industry growth and professional players,9,1.0,0.183673
esports gaming industry growth and professional players,10,1.0,0.204082
esports gaming industry growth and professional players,11,1.0,0.22449
esports gaming industry growth and professional players,12,1.0,0.244898
esports gaming industry growth and professional players,13,1.0,0.265306
esports gaming industry growth and professional players,14,1.0,0.285714
esports gaming industry growth and professional players,15,1.0,0.306122
esports gaming industry growth and professional players,16,1.0,0.326531
esports gaming industry growth and professional players,17,1.0,0.346939
esports gaming industry growth and professional players,18,1.0,0.367347
esports gaming industry growth and professional players,19,1.0,0.387755
esports gaming industry growth and professional players,20,1.0,0.408163
esports gaming industry growth and professional players,21,1.0,0.428571
esports gaming industry growth and professional players,22,1.0,0.44898
esports gaming industry growth and professional players,23,1.0,0.469388
esports gaming industry growth and professional players,24,1.0,0.489796
esports gaming industry growth and professional players,25,1.0,0.510204
esports gaming industry growth and professional players,26,1.0,0.530612
esports gaming industry growth and professional players,27,1.0,0.55102
esports gaming industry growth and professional players,28,1.0,0.571429
esports gaming industry growth and professional players,29,1.0,0.591837
esports gaming industry growth and professional players,30,1.0,0.612245
esports gaming industry growth and professional players,31,1.0,0.632653
esports gaming industry growth and professional players,32,1.0,0.653061
esports gaming industry growth and professional players,33,1.0,0.673469
esports gaming industry growth and professional players,34,1.0,0.693878
esports gaming industry growth and professional players,35,1.0,0.714286
esports gaming industry growth and professional players,36,1.0,0.734694
esports gaming industry growth and professional players,37,1.0,0.755102
esports gaming industry growth and professional players,38,1.0,0.77551
esports gaming industry growth and professional players,39,1.0,0.795918
esports gaming industry growth and professional players,40,1.0,0.816327
esports gaming industry growth and professional players,41,1.0,0.836735
esports gaming industry growth and professional players,42,1.0,0.857143
esports gaming industry growth and professional players,43,1.0,0.877551
esports gaming industry growth and professional players,44,1.0,0.897959
esports gaming industry growth and professional players,45,1.0,0.918367
esports gaming industry growth and professional players,46,1.0,0.938776
esports gaming industry growth and professional players,47,1.0,0.959184
esports gaming industry growth and professional players,48,1.0,0.979592
esports gaming industry growth and professional players,49,1.0,1.0
esports gaming industry growth and professional players,50,0.98,1.0
Hollywood diversity Oscars so white debate,1,1.0,0.029412
Hollywood diversity Oscars so white debate,2,1.0,0.058824
Hollywood diversity Oscars so white debate,3,1.0,0.088235
Hollywood diversity Oscars so white debate,4,1.0,0.117647
Hollywood diversity Oscars so white debate,5,1.0,0.147059
Hollywood diversity Oscars so white debate,6,1.0,0.176471
Hollywood diversity Oscars so white debate,7,1.0,0.205882
Hollywood diversity Oscars so white debate,8,1.0,0.235294
Hollywood diversity Oscars so white debate,9,1.0,0.264706
Hollywood diversity Oscars so white debate,10,1.0,0.294118
Hollywood diversity Oscars so white debate,11,0.909091,0.294118
Hollywood diversity Oscars so white debate,12,0.833333,0.294118
Hollywood diversity Oscars so white debate,13,0.846154,0.323529
Hollywood diversity Oscars so white debate,14,0.857143,0.352941
Hollywood diversity Oscars so white debate,15,0.866667,0.382353
Hollywood diversity Oscars so white debate,16,0.875,0.411765
Hollywood diversity Oscars so white debate,17,0.882353,0.441176
Hollywood diversity Oscars so white debate,18,0.888889,0.470588
Hollywood diversity Oscars so white debate,19,0.894737,0.5
Hollywood diversity Oscars so white debate,20,0.9,0.529412
Hollywood diversity Oscars so white debate,21,0.904762,0.558824
Hollywood diversity Oscars so white debate,22,0.909091,0.588235
Hollywood diversity Oscars so white debate,23,0.869565,0.588235
Hollywood diversity Oscars so white debate,24,0.875,0.617647
Hollywood diversity Oscars so white debate,25,0.88,0.647059
Hollywood diversity Oscars so white debate,26,0.846154,0.647059
Hollywood diversity Oscars so white debate,27,0.851852,0.676471
Hollywood diversity Oscars so white debate,28,0.857143,0.705882
Hollywood diversity Oscars so white debate,29,0.827586,0.705882
Hollywood diversity Oscars so white debate,30,0.833333,0.735294
Hollywood diversity Oscars so white debate,31,0.806452,0.735294
Hollywood diversity Oscars so white debate,32,0.78125,0.735294
Hollywood diversity Oscars so white debate,33,0.757576,0.735294
Hollywood diversity Oscars so white debate,34,0.764706,0.764706
Hollywood diversity Oscars so white debate,35,0.771429,0.794118
Hollywood diversity Oscars so white debate,36,0.75,0.794118
Hollywood diversity Oscars so white debate,37,0.756757,0.823529
Hollywood diversity Oscars so white debate,38,0.736842,0.823529
Hollywood diversity Oscars so white debate,39,0.717949,0.823529
Hollywood diversity Oscars so white debate,40,0.725,0.852941
Hollywood diversity Oscars so white debate,41,0.731707,0.882353
Hollywood diversity Oscars so white debate,42,0.738095,0.911765
Hollywood diversity Oscars so white debate,43,0.72093,0.911765
Hollywood diversity Oscars so white debate,44,0.727273,0.941176
Hollywood diversity Oscars so white debate,45,0.711111,0.941176
Hollywood diversity Oscars so white debate,46,0.717391,0.970588
Hollywood diversity Oscars so white debate,47,0.723404,1.0
Hollywood diversity Oscars so white debate,48,0.708333,1.0
Hollywood diversity Oscars so white debate,49,0.693878,1.0
Hollywood diversity Oscars so white debate,50,0.68,1.0
stand up comedy and the art of the punchline,1,1.0,0.020408
stand up comedy and the art of the punchline,2,1.0,0.040816
stand up comedy and the art of the punchline,3,1.0,0.061224
stand up comedy and the art of the punchline,4,1.0,0.081633
stand up comedy and the art of the punchline,5,1.0,0.102041
stand up comedy and the art of the punchline,6,1.0,0.122449
stand up comedy and the art of the punchline,7,1.0,0.142857
stand up comedy and the art of the punchline,8,1.0,0.163265
stand up comedy and the art of the punchline,9,1.0,0.183673
stand up comedy and the art of the punchline,10,1.0,0.204082
stand up comedy and the art of the punchline,11,1.0,0.22449
stand up comedy and the art of the punchline,12,1.0,0.244898
stand up comedy and the art of the punchline,13,1.0,0.265306
stand up comedy and the art of the punchline,14,1.0,0.285714
stand up comedy and the art of the punchline,15,1.0,0.306122
stand up comedy and the art of the punchline,16,1.0,0.326531
stand up comedy and the art of the punchline,17,1.0,0.346939
stand up comedy and the art of the punchline,18,1.0,0.367347
stand up comedy and the art of the punchline,19,1.0,0.387755
stand up comedy and the art of the punchline,20,1.0,0.408163
stand up comedy and the art of the punchline,21,1.0,0.428571
stand up comedy and the art of the punchline,22,1.0,0.44898
stand up comedy and the art of the punchline,23,1.0,0.469388
stand up comedy and the art of the punchline,24,1.0,0.489796
stand up comedy and the art of the punchline,25,1.0,0.510204
stand up comedy and the art of the punchline,26,1.0,0.530612
stand up comedy and the art of the punchline,27,0.962963,0.530612
stand up comedy and the art of the punchline,28,0.964286,0.55102
stand up comedy and the art of the punchline,29,0.965517,0.571429
stand up comedy and the art of the punchline,30,0.966667,0.591837
stand up comedy and the art of the punchline,31,0.967742,0.612245
stand up comedy and the art of the punchline,32,0.96875,0.632653
stand up comedy and the art of the punchline,33,0.969697,0.653061
stand up comedy and the art of the punchline,34,0.970588,0.673469
stand up comedy and the art of the punchline,35,0.971429,0.693878
stand up comedy and the art of the punchline,36,0.972222,0.714286
stand up comedy and the art of the punchline,37,0.972973,0.734694
stand up comedy and the art of the punchline,38,0.973684,0.755102
stand up comedy and the art of the punchline,39,0.974359,0.77551
stand up comedy and the art of the punchline,40,0.975,0.795918
