query,rank,precision,recall
esports gaming industry growth and professional players,6,1.0,0.162162
esports gaming industry growth and professional players,7,1.0,0.189189
esports gaming industry growth and professional players,8,1.0,0.216216
esports gaming industry growth and professional players,9,1.0,0.243243
esports gaming industry growth and professional players,10,1.0,0.27027
esports gaming industry growth and professional players,11,1.0,0.297297
esports gaming industry growth and professional players,12,0.916667,0.297297
esports gaming industry growth and professional players,13,0.923077,0.324324
esports gaming industry growth and professional players,14,0.928571,0.351351
esports gaming industry growth and professional players,15,0.933333,0.378378
esports gaming industry growth and professional players,16,0.875,0.378378
esports gaming industry growth and professional players,17,0.882353,0.405405
esports gaming industry growth and professional players,18,0.833333,0.405405
esports gaming industry growth and professional players,19,0.842105,0.432432
esports gaming industry growth and professional players,20,0.85,0.459459
esports gaming industry growth and professional players,21,0.809524,0.459459
esports gaming industry growth and professional players,22,0.818182,0.486486
esports gaming industry growth and professional players,23,0.826087,0.513514
esports gaming industry growth and professional players,24,0.833333,0.540541
esports gaming industry growth and professional players,25,0.84,0.567568
esports gaming industry growth and professional players,26,0.807692,0.567568
esports gaming industry growth and professional players,27,0.814815,0.594595
esports gaming industry growth and professional players,28,0.821429,0.621622
esports gaming industry growth and professional players,29,0.793103,0.621622
esports gaming industry growth and professional players,30,0.8,0.648649
esports gaming industry growth and professional players,31,0.806452,0.675676
esports gaming industry growth and professional players,32,0.8125,0.702703
esports gaming industry growth and professional players,33,0.818182,0.72973
esports gaming industry growth and professional players,34,0.794118,0.72973
esports gaming industry growth and professional players,35,0.771429,0.72973
esports gaming industry growth and professional players,36,0.75,0.72973
esports gaming industry growth and professional players,37,0.756757,0.756757
esports gaming industry growth and professional players,38,0.763158,0.783784
esports gaming industry growth and professional players,39,0.74359,0.783784
esports gaming industry growth and professional players,40,0.75,0.810811
esports gaming industry growth and professional players,41,0.756098,0.837838
esports gaming industry growth and professional players,42,0.761905,0.864865
esports gaming industry growth and professional players,43,0.744186,0.864865
esports gaming industry growth and professional players,44,0.727273,0.864865
esports gaming industry growth and professional players,45,0.733333,0.891892
esports gaming industry growth and professional players,46,0.73913,0.918919
esports gaming industry growth and professional players,47,0.744681,0.945946
esports gaming industry growth and professional players,48,0.75,0.972973
esports gaming industry growth and professional players,49,0.734694,0.972973
esports gaming industry growth and professional players,50,0.74,1.0
Hollywood diversity Oscars so white debate,1,1.0,0.021277
Hollywood diversity Oscars so white debate,2,1.0,0.042553
Hollywood diversity Oscars so white debate,3,1.0,0.06383
Hollywood diversity Oscars so white debate,4,1.0,0.085106
Hollywood diversity Oscars so white debate,5,1.0,0.106383
Hollywood diversity Oscars so white debate,6,1.0,0.12766
Hollywood diversity Oscars so white debate,7,1.0,0.148936
Hollywood diversity Oscars so white debate,8,1.0,0.170213
Hollywood diversity Oscars so white debate,9,1.0,0.191489
Hollywood diversity Oscars so white debate,10,1.0,0.212766
Hollywood diversity Oscars so white debate,11,1.0,0.234043
Hollywood diversity Oscars so white debate,12,1.0,0.255319
Hollywood diversity Oscars so white debate,13,1.0,0.276596
Hollywood diversity Oscars so white debate,14,1.0,0.297872
Hollywood diversity Oscars so white debate,15,1.0,0.319149
Hollywood diversity Oscars so white debate,16,1.0,0.340426
Hollywood diversity Oscars so white debate,17,1.0,0.361702
Hollywood diversity Oscars so white debate,18,1.0,0.382979
Hollywood diversity Oscars so white debate,19,1.0,0.404255
Hollywood diversity Oscars so white debate,20,1.0,0.425532
Hollywood diversity Oscars so white debate,21,1.0,0.446809
Hollywood diversity Oscars so white debate,22,1.0,0.468085
Hollywood diversity Oscars so white debate,23,1.0,0.489362
Hollywood diversity Oscars so white debate,24,1.0,0.510638
Hollywood diversity Oscars so white debate,25,1.0,0.531915
Hollywood diversity Oscars so white debate,26,1.0,0.553191
Hollywood diversity Oscars so white debate,27,1.0,0.574468
Hollywood diversity Oscars so white debate,28,1.0,0.595745
Hollywood diversity Oscars so white debate,29,1.0,0.617021
Hollywood diversity Oscars so white debate,30,1.0,0.638298
Hollywood diversity Oscars so white debate,31,0.967742,0.638298
Hollywood diversity Oscars so white debate,32,0.96875,0.659574
Hollywood diversity Oscars so white debate,33,0.939394,0.659574
Hollywood diversity Oscars so white debate,34,0.941176,0.680851
Hollywood diversity Oscars so white debate,35,0.942857,0.702128
Hollywood diversity Oscars so white debate,36,0.944444,0.723404
Hollywood diversity Oscars so white debate,37,0.945946,0.744681
Hollywood diversity Oscars so white debate,38,0.947368,0.765957
Hollywood diversity Oscars so white debate,39,0.923077,0.765957
Hollywood diversity Oscars so white debate,40,0.925,0.787234
Hollywood diversity Oscars so white debate,41,0.926829,0.808511
Hollywood diversity Oscars so white debate,42,0.928571,0.829787
Hollywood diversity Oscars so white debate,43,0.930233,0.851064
Hollywood diversity Oscars so white debate,44,0.931818,0.87234
Hollywood diversity Oscars so white debate,45,0.933333,0.893617
Hollywood diversity Oscars so white debate,46,0.934783,0.914894
Hollywood diversity Oscars so white debate,47,0.93617,0.93617
Hollywood diversity Oscars so white debate,48,0.9375,0.957447
Hollywood diversity Oscars so white debate,49,0.938776,0.978723
Hollywood diversity Oscars so white debate,50,0.94,1.0
stand up comedy and the art of the punchline,1,1.0,0.022727
stand up comedy and the art of the punchline,2,1.0,0.045455
stand up comedy and the art of the punchline,3,1.0,0.068182
stand up comedy and the art of the punchline,4,1.0,0.090909
stand up comedy and the art of the punchline,5,1.0,0.113636
stand up comedy and the art of the punchline,6,1.0,0.136364
stand up comedy and the art of the punchline,7,1.0,0.159091
stand up comedy and the art of the punchline,8,1.0,0.181818
stand up comedy and the art of the punchline,9,1.0,0.204545
stand up comedy and the art of the punchline,10,1.0,0.227273
stand up comedy and the art of the punchline,11,1.0,0.25
stand up comedy and the art of the punchline,12,1.0,0.272727
stand up comedy and the art of the punchline,13,1.0,0.295455
stand up comedy and the art of the punchline,14,1.0,0.318182
stand up comedy and the art of the punchline,15,0.933333,0.318182
stand up comedy and the art of the punchline,16,0.875,0.318182
stand up comedy and the art of the punchline,17,0.882353,0.340909
stand up comedy and the art of the punchline,18,0.888889,0.363636
stand up comedy and the art of the punchline,19,0.894737,0.386364
stand up comedy and the art of the punchline,20,0.9,0.409091
stand up comedy and the art of the punchline,21,0.904762,0.431818
stand up comedy and the art of the punchline,22,0.909091,0.454545
stand up comedy and the art of the punchline,23,0.913043,0.477273
stand up comedy and the art of the punchline,24,0.875,0.477273
stand up comedy and the art of the punchline,25,0.88,0.5
stand up comedy and the art of the punchline,26,0.884615,0.522727
stand up comedy and the art of the punchline,27,0.888889,0.545455
stand up comedy and the art of the punchline,28,0.892857,0.568182
stand up comedy and the art of the punchline,29,0.896552,0.590909
stand up comedy and the art of the punchline,30,0.9,0.613636
stand up comedy and the art of the punchline,31,0.903226,0.636364
stand up comedy and the art of the punchline,32,0.90625,0.659091
stand up comedy and the art of the punchline,33,0.909091,0.681818
stand up comedy and the art of the punchline,34,0.911765,0.704545
stand up comedy and the art of the punchline,35,0.914286,0.727273
stand up comedy and the art of the punchline,36,0.916667,0.75
stand up comedy and the art of the punchline,37,0.891892,0.75
stand up comedy and the art of the punchline,38,0.894737,0.772727
stand up comedy and the art of the punchline,39,0.897436,0.795455
stand up comedy and the art of the punchline,40,0.9,0.818182
stand up comedy and the art of the punchline,41,0.902439,0.840909
stand up comedy and the art of the punchline,42,0.904762,0.863636
stand up comedy and the art of the punchline,43,0.883721,0.863636
stand up comedy and the art of the punchline,44,0.886364,0.886364
stand up comedy and the art of the punchline,45,0.888889,0.909091
stand up comedy and the art of the punchline,46,0.891304,0.931818
stand up comedy and the art of the punchline,47,0.893617,0.954545
stand up comedy and the art of the punchline,48,0.875,0.954545
stand up comedy and the art of the punchline,49,0.877551,0.977273
stand up comedy and the art of the punchline,50,0.88,1.0
football soccer tactics and Premier League analysis,1,0.0,0.0
football soccer tactics and Premier League analysis,2,0.5,0.04
football soccer tactics and Premier League analysis,3,0.666667,0.08
football soccer tactics and Premier League analysis,4,0.5,0.08
football soccer tactics and Premier League analysis,5,0.6,0.12
football soccer tactics and Premier League analysis,6,0.5,0.12
football soccer tactics and Premier League analysis,7,0.428571,0.12
football soccer tactics and Premier League analysis,8,0.5,0.16
football soccer tactics and Premier League analysis,9,0.444444,0.16
football soccer tactics and Premier League analysis,10,0.5,0.2
football soccer tactics and Premier League analysis,11,0.545455,0.24
football soccer tactics and Premier League analysis,12,0.5,0.24
football soccer tactics and Premier League analysis,13,0.461538,0.24
football soccer tactics and Premier League analysis,14,0.5,0.28
football soccer tactics and Premier League analysis,15,0.533333,0.32
football soccer tactics and Premier League analysis,16,0.5,0.32
football soccer tactics and Premier League analysis,17,0.470588,0.32
football soccer tactics and Premier League analysis,18,0.5,0.36
football soccer tactics and Premier League analysis,19,0.526316,0.4
